Code;Name;Start Date;End Date;Code client;Holder;Signatory name;Signatory Level;Status
0000638;TRANSFERT DOUILLES ET GOUJONS BAI>LIA;20111201;20141231;06221;FAMAT;N/A;N/A;80
0000640;TRANSFERT DOUILLES ET GOUJONS BAI>LIA;20111201;20141231;331037;SNECMA;N/A;N/A;20
0000641;TRANSFERT DOUILLES ET GOUJONS BAI>LIA;20111201;20141231;331011;SNECMA SERVICE;N/A;N/A;20
0000642;TRANSFERT DOUILLES ET GOUJONS BAI>LIA;20111201;20141231;331016;HISPANO SUIZA;N/A;N/A;80
0000647;E/2003/111 - ANNEX A9;20110101;20151231;331080;EUROCOPTER FRANCE;N/A;N/A;80
0000644;MTU 2011-2015;20111213;20151231;56835;MTU AERO ENGINES GMBH;N/A;N/A;80
0000646;BOMBARDIER_MIN MAX 2015 [C5183-MIS]_5Y;20110101;20151231;200006;BOMBARDIER;N/A;N/A;20
0000645;SQUARE D_COI_2013 [Verbal Pricing]_2Y;20120101;20131231;60644;SCHNEIDER ELECTRIC;N/A;N/A;20
0000648;ACMN-AMS-11-0058;20120101;20141231;200004;ALENIA;N/A;N/A;20
0000649;BOEING PACKAGE (USD);20120101;20141231;332041;EADS SPAIN;N/A;N/A;20
0000650;E/2003/111 - ANNEX A9;20110101;20151231;300017;EUROCOPTER GERMANY;N/A;N/A;80
0000651;E/2003/111 - ANNEX A9;20110101;20151231;56301;EUROCOPTER ESPANA;N/A;N/A;80
0000652;MTU 2012-2015 (AMENDMENT N°1);20120101;20151231;56825;LIEBHERR ELECTRONIK;N/A;N/A;80
0000653;CHINESE DRAWING PARTS (PRICE LIST);20100701;20121231;55738;AVIC INTERNATIONAL HOLDING CORP.;N/A;N/A;80
0000654;LATECOERE ANNEXE C _ N°4600000744 (€);20110901;20151231;300028;LATECOERE;N/A;N/A;80
0000655;CLICK BOND for LOCKHEED_COI_2015_4Y;20120131;20151231;60467;CLICK BOND, INC.;N/A;N/A;20
0000656;ECS_COI_2012 [Swing bolts LTA]_1Y;20120223;20121231;60632;ELECTRONIC CABLE SPECIALISTS, INC;N/A;N/A;80
0000658;E/2003/111 - ANNEX A18;20120305;20151231;331007;AIRBUS FRANCE;N/A;N/A;80
0000659;E/2003/111 - ANNEX A18;20120301;20151231;331027;AIRBUS GERMANY;N/A;N/A;80
0000665;E/2003/111 - ANNEX A (A350) - RSP;20100101;20151231;200042;SPIRIT US;N/A;N/A;20
0000666;BLUE SKY_LISI_2014_3Y;20111001;20141231;50364;BLUE SKY INDUSTRIES, INC;N/A;N/A;20
0000657;E/2003/111 - ANNEX A18;20120301;20151231;331028;AIRBUS UK;N/A;N/A;80
0000661;E/2003/111 - ANNEX A2;20110101;20151231;55741;EADS-CASA, S.A.;N/A;N/A;80
0000667;INTERFAST_COI_2015_ARNPRIOR_4Y;20120101;20151231;56626;INTERFAST CANADA;N/A;N/A;80
0000663;ALA EUR APPENDIX;20110601;20141231;300005;ALA;N/A;N/A;20
0000664;ALA USD APPENDIX;20110601;20141231;300005;ALA;N/A;N/A;20
0000660;E/2003/111 - ANNEX A18;20120301;20151231;331041;AIRBUS SPAIN;N/A;N/A;80
0000669;E/2003/111 - ANNEX A20;20120511;20131231;100003;EADS;N/A;N/A;20
0000668;Preisliste 2012;20120403;20130630;55463;BOYSEN GMBH & CO.KG;N/A;N/A;20
0000670;LTA XAC AND LISI - LOCAL PROGRAM 2012-20;20120525;20151231;55738;AVIC INTERNATIONAL HOLDING CORP.;N/A;N/A;20
0000671;CONTRAT HERAKLES / LISI 2010 A;20091220;20141231;00587;HERAKLES;N/A;N/A;20
0000672;E/2003/111 _ ANNEX A7 (REPEATERS);20120614;20151231;55741;EADS-CASA, S.A.;N/A;N/A;80
0000673;E/2003/111 - ANNEX A18;20120305;20151231;55741;EADS-CASA, S.A.;N/A;N/A;80
0000674;E/2003/111 OVERSIZE REPEATER A350;20120619;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000675;E/2003/111 _ ANNEX A7 (REPEATERS);20110101;20151231;331041;AIRBUS SPAIN;N/A;N/A;80
0000676;MURAKAMI_LNA_2013_for A320_2Y;20120101;20131231;05504;MURAKAMI AMERICA, INC FOR KAL;N/A;N/A;20
0000677;E/2003/111 - ANNEX A11;20120613;20151231;05760;CORSE COMPOSITES AERO.;N/A;N/A;80
0000678;LATECOERE ANNEXE B _ N° 4600000744 ($);20120731;20151231;300028;LATECOERE;N/A;N/A;80
0000679;LATECOERE ANNEXE C _ N°4600000744 (€);20120731;20151231;300028;LATECOERE;N/A;N/A;80
0000681;LATECOERE (ANNEXE B) _ N° 4600000745 ($);20080701;20151231;60248;LATECOERE INTERNATIONAL, INC;N/A;N/A;20
0000680;LATECOERE ANNEXE D _ EMBRAER SUP0310-06;20120731;20151231;06760;LATECOERE;N/A;N/A;20
0000682;LATECOERE (ANNEXE B) _ N° 4600000745 ($);20080701;20151231;56824;LETOV LETECKA VYROBA,SIO;N/A;N/A;20
0000683;LATECOERE (ANNEXE B) _ N° 4600000745 ($);20080701;20151231;59019;WESCO AIRCRAFT (UK) LTD.;N/A;N/A;80
0000684;LATECOERE (ANNEXE B) _ N° 4600000745 ($);20080701;20151231;05174;WESCO FRANCE (SERVICE PROVIDER);N/A;N/A;20
0000685;LATECOERE ANNEXE C _ N°4600000744 (€);20110901;20151231;60248;LATECOERE INTERNATIONAL, INC;N/A;N/A;20
0000686;LATECOERE ANNEXE C _ N°4600000744 (€);20110901;20151231;56824;LETOV LETECKA VYROBA,SIO;N/A;N/A;20
0000687;LATECOERE ANNEXE C _ N°4600000744 (€);20110901;20151231;59019;WESCO AIRCRAFT (UK) LTD.;N/A;N/A;80
0000692;MTU 2012-2015 (AMENDMENT N°1);20120101;20151231;56835;MTU AERO ENGINES GMBH;N/A;N/A;80
0000689;LATECOERE ANNEXE B _ N° 4600000744 ($);20120731;20151231;06760;LATECOERE;N/A;N/A;20
0000690;LATECOERE ANNEXE C _ N°4600000744 (€);20120731;20151231;06760;LATECOERE;N/A;N/A;20
0000691;SPIRIT_LISI_2014 [Gulfstream]_2Y;20120801;20141231;57912;SPIRIT AEROSYSTEMS INC;N/A;N/A;20
0000688;LATECOERE ANNEXE C _ N°4600000744 (€);20110901;20151231;05174;WESCO FRANCE (SERVICE PROVIDER);N/A;N/A;20
0000693;LISI ACMN-AMS-12-0088;20121109;20151231;200004;ALENIA;N/A;N/A;20
0000694;GE CONTRACT WITH FTB;20120901;20151231;55780;GENERAL ELECTRIC COMPANY;N/A;N/A;20
0000695;TRANSFERT DOUILLES ET GOUJONS BAI>LIA;20120628;20151231;331056;TECHSPACE;N/A;N/A;20
0000696;ALA EUR APPENDIX 2 (EUR);20121128;20141231;300005;ALA;N/A;N/A;20
0000697;ALA EUR APPENDIX 2 (USD);20121128;20141231;300005;ALA;N/A;N/A;20
0000698;TRANSFERT DOUILLES ET GOUJONS BAI>LIA;20111201;20151231;06221;FAMAT;N/A;N/A;20
0000699;TRANSFERT DOUILLES ET GOUJONS BAI>LIA;20111201;20151231;300042;S/T SNECMA;N/A;N/A;20
0000700;TRANSFERT DOUILLES ET GOUJONS BAI>LIA;20111201;20151231;331016;HISPANO SUIZA;N/A;N/A;20
0000701;GE CONTRACTS WITH FTB;20110901;20151231;55780;GENERAL ELECTRIC COMPANY;N/A;N/A;10
0000702;E/2003/111 - ANNEX A EUR;20130101;20151231;331027;AIRBUS GERMANY;N/A;N/A;20
0000703;E/2003/111 - ANNEX A EUR;20130101;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000704;E/2003/111 - ANNEX A EUR;20130101;20151231;331041;AIRBUS SPAIN;N/A;N/A;20
0000705;E/2003/111 - ANNEX A EUR;20130101;20151231;331028;AIRBUS UK;N/A;N/A;20
0000706;E/2003/111 - ANNEX A EUR;20130101;20151231;332041;EADS SPAIN;N/A;N/A;20
0000707;E/2003/111 - ANNEX A EUR;20130101;20151231;56845;EADS MAROC AVIATION;N/A;N/A;20
0000708;E/2003/111 - ANNEX A EUR;20130101;20151231;300016;EADS GERMANY;N/A;N/A;20
0000709;E/2003/111 - ANNEX A EUR;20130101;20151231;334007;SOGERMA;N/A;N/A;20
0000710;E/2003/111 - ANNEX A EUR;20130101;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;20
0000711;E/2003/111 - ANNEX A USD;20130101;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000712;E/2003/111 - ANNEX A USD;20130101;20151231;331027;AIRBUS GERMANY;N/A;N/A;20
0000713;E/2003/111 - ANNEX A USD;20130101;20151231;331028;AIRBUS UK;N/A;N/A;20
0000714;E/2003/111 - ANNEX A USD;20130101;20151231;331041;AIRBUS SPAIN;N/A;N/A;20
0000715;E/2003/111 - ANNEX A USD;20130101;20151231;332041;EADS SPAIN;N/A;N/A;20
0000716;E/2003/111 - ANNEX A USD;20130101;20151231;334007;SOGERMA;N/A;N/A;20
0000717;E/2003/111 - ANNEX A USD;20130101;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;20
0000718;E/2003/111 - ANNEX A USD;20130101;20151231;300016;EADS GERMANY;N/A;N/A;20
0000719;E/2003/111 - ANNEX A USD;20130101;20151231;56845;EADS MAROC AVIATION;N/A;N/A;20
0000720;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000721;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;331028;AIRBUS UK;N/A;N/A;20
0000722;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;331027;AIRBUS GERMANY;N/A;N/A;20
0000723;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;331041;AIRBUS SPAIN;N/A;N/A;20
0000724;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;332041;EADS SPAIN;N/A;N/A;20
0000725;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;334007;SOGERMA;N/A;N/A;20
0000726;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;20
0000727;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;300016;EADS GERMANY;N/A;N/A;20
0000728;E/2003/111 - ANNEX A (MAY BE LOST 2013);20130101;20151231;56845;EADS MAROC AVIATION;N/A;N/A;20
0000789;E/2003/111 - ANNEX A11;20130101;20151231;50112;SPIRIT AEROSYSTEMS (EUROPE) LTD.;N/A;N/A;20
0000790;E/2003/111 - ANNEX A11;20130101;20151231;55852;GKN AEROSPACE SERVICES LTD;N/A;N/A;80
0000791;E/2003/111 - ANNEX A11;20130101;20151231;55738;AVIC INTERNATIONAL HOLDING CORP.;N/A;N/A;80
0000792;E/2003/111 - ANNEX A11;20130101;20151231;05760;CORSE COMPOSITES AERO.;N/A;N/A;20
0000805;920-CONTRAT SAFRAN 2010-2014 EUR;20130109;20141231;331037;SNECMA;N/A;N/A;20
0000734;E/2003/111 - ANNEX A18;20130101;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000735;E/2003/111 - ANNEX A18;20130101;20151231;331028;AIRBUS UK;N/A;N/A;20
0000736;E/2003/111 - ANNEX A18;20130101;20151231;331027;AIRBUS GERMANY;N/A;N/A;20
0000737;E/2003/111 - ANNEX A18;20130101;20151231;331041;AIRBUS SPAIN;N/A;N/A;20
0000739;E/2003/111 - ANNEX A19;20130101;20151231;334007;SOGERMA;N/A;N/A;20
0000738;E/2003/111 - ANNEX A18;20130101;20151231;55741;EADS-CASA, S.A.;N/A;N/A;20
0000740;E/2003/111 - ANNEX A19;20130101;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;20
0000741;E/2003/111 - ANNEX A19;20130101;20151231;300016;EADS GERMANY;N/A;N/A;20
0000742;E/2003/111 - ANNEX A19;20130101;20151231;56845;EADS MAROC AVIATION;N/A;N/A;20
0000743;E/2003/111 - ANNEX A19;20130101;20151231;300054;MBDA;N/A;N/A;20
0000744;E/2003/111 - ANNEX A EUR;20130101;20151231;300054;MBDA;N/A;N/A;20
0000745;E/2003/111 - ANNEX A USD;20130101;20151231;300054;MBDA;N/A;N/A;20
0000746;E/2003/111 OVERSIZE AIRBUS FR (RUNNER);20130101;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000747;E/2003/111 OVERSIZE AIRBUS FR (REPEATER);20130101;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000748;E/2003/111 OVERSIZE AIRBUS UK (RUNNER);20130101;20151231;331028;AIRBUS UK;N/A;N/A;20
0000749;E/2003/111 OVERSIZE AIRBUS UK (REPEATER);20130101;20151231;331028;AIRBUS UK;N/A;N/A;20
0000750;E/2003/111 - ANNEX A6;20130101;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000751;E/2003/111 - ANNEX A6;20130101;20151231;331028;AIRBUS UK;N/A;N/A;20
0000752;E/2003/111 - ANNEX A6;20130101;20151231;331027;AIRBUS GERMANY;N/A;N/A;20
0000753;E/2003/111 - ANNEX A6;20130101;20151231;331041;AIRBUS SPAIN;N/A;N/A;20
0000754;E/2003/111 - ANNEX A6;20130101;20151231;55852;GKN AEROSPACE SERVICES LTD;N/A;N/A;20
0000755;E/2003/111 OVERSIZE AIRBUS FR (REPEATER);20130101;20151231;331041;AIRBUS SPAIN;N/A;N/A;20
0000756;E/2003/111 OVERSIZE AIRBUS FR (REPEATER);20130101;20151231;55741;EADS-CASA, S.A.;N/A;N/A;20
0000757;E/2003/111 - ANNEX A13;20130101;20131231;331007;AIRBUS FRANCE;N/A;N/A;20
0000758;E/2003/111 - ANNEX A13;20130101;20131231;331028;AIRBUS UK;N/A;N/A;20
0000759;E/2003/111 - ANNEX A13;20130101;20131231;331027;AIRBUS GERMANY;N/A;N/A;20
0000760;E/2003/111 - ANNEX A13;20130101;20131231;331041;AIRBUS SPAIN;N/A;N/A;20
0000770;E/2003/111 - ANNEX A (XPL);20130101;20151231;331041;AIRBUS SPAIN;N/A;N/A;20
0000771;E/2003/111 - ANNEX A (XPL);20130101;20151231;332041;EADS SPAIN;N/A;N/A;20
0000761;E/2003/111 - ANNEX A9;20130101;20151231;331080;EUROCOPTER FRANCE;N/A;N/A;20
0000762;E/2003/111 - ANNEX A9;20130101;20151231;300017;EUROCOPTER GERMANY;N/A;N/A;20
0000763;E/2003/111 - ANNEX A9;20130101;20151231;56301;EUROCOPTER ESPANA;N/A;N/A;20
0000764;E/2003/111 - ANNEX A10 (DRAWING PARTS);20130101;20151231;331080;EUROCOPTER FRANCE;N/A;N/A;20
0000765;E/2003/111 - ANNEX A10 (DRAWING PARTS);20130101;20151231;300017;EUROCOPTER GERMANY;N/A;N/A;20
0000766;E/2003/111 - ANNEX A10 (DRAWING PARTS);20130101;20151231;56301;EUROCOPTER ESPANA;N/A;N/A;20
0000767;E/2003/111 - ANNEX A (XPL);20130101;20151231;331007;AIRBUS FRANCE;N/A;N/A;20
0000768;E/2003/111 - ANNEX A (XPL);20130101;20151231;331028;AIRBUS UK;N/A;N/A;20
0000769;E/2003/111 - ANNEX A (XPL);20130101;20151231;331027;AIRBUS GERMANY;N/A;N/A;20
0000772;E/2003/111 - ANNEX A (XPL);20130101;20151231;334007;SOGERMA;N/A;N/A;20
0000773;E/2003/111 - ANNEX A (XPL);20130101;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;20
0000774;E/2003/111 - ANNEX A (XPL);20130101;20151231;300016;EADS GERMANY;N/A;N/A;20
0000775;E/2003/111 - ANNEX A (XPL);20130101;20151231;56845;EADS MAROC AVIATION;N/A;N/A;20
0000776;E/2003/111 - ANNEX A (XPL);20130101;20151231;300054;MBDA;N/A;N/A;20
0000777;E/2003/111 - ANNEX A5;20130101;20151231;331080;EUROCOPTER FRANCE;N/A;N/A;80
0000778;E/2003/111 - ANNEX A5;20130101;20151231;300017;EUROCOPTER GERMANY;N/A;N/A;80
0000779;E/2003/111 - ANNEX A5;20130101;20151231;56301;EUROCOPTER ESPANA;N/A;N/A;80
0000780;E/2003/111 - ANNEX A5;20130101;20151231;334007;SOGERMA;N/A;N/A;80
0000781;E/2003/111 - ANNEX A5;20130101;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;80
0000782;E/2003/111 - ANNEX A5;20130101;20151231;300016;EADS GERMANY;N/A;N/A;80
0000783;E/2003/111 - ANNEX A5;20130101;20151231;56845;EADS MAROC AVIATION;N/A;N/A;80
0000784;E/2003/111 - ANNEX A5;20130101;20151231;300054;MBDA;N/A;N/A;80
0000785;E/2003/111 - ANNEX A5;20130101;20151231;332007;EADS FRANCE;N/A;N/A;80
0000786;E/2003/111 - ANNEX A5;20130101;20151231;332041;EADS SPAIN;N/A;N/A;80
0000787;E/2003/111 - ANNEX A2;20130101;20151231;08681;EADS SOGERMA;N/A;N/A;20
0000788;WESCO_LISI_2015_3Y;20121201;20151231;334037;WESCO US;N/A;N/A;20
0000807;921-CONTRAT SAFRAN 2010-2014 USD;20130109;20141231;331011;SNECMA SERVICE;N/A;N/A;20
0000793;E/2003/111 - ANNEX A11;20130101;20151231;05585;ACITURRI COMPOSITES;N/A;N/A;20
0000794;E/2003/111 - ANNEX A11;20130101;20151231;05549;ACITURRI COMPOSITES;N/A;N/A;20
0000795;E/2003/111 - ANNEX A11;20130101;20151231;55767;ACITURRI METALLIC PARTS, S.L.U.;N/A;N/A;20
0000796;E/2003/111 - ANNEX A11;20130101;20151231;56165;RUAG AEROSPACE STRUCTURES;N/A;N/A;80
0000797;E/2003/111 - ANNEX A12 (REPEATER);20130101;20151231;05410;GKN AEROSPACE SERVICES LTD (OVZ);N/A;N/A;20
0000798;E/2003/111 - ANNEX A12 (REPEATER);20130101;20151231;50112;SPIRIT AEROSYSTEMS (EUROPE) LTD.;N/A;N/A;20
0000808;E/2003/111 - ANNEX A5;20130101;20151231;331080;EUROCOPTER FRANCE;N/A;N/A;20
0000729;E/2003/111 - ANNEX A2;20130101;20151231;200003;AIRBUS;N/A;N/A;20
0000733;E/2003/111 - ANNEX A2;20130101;20151231;55741;EADS-CASA, S.A.;N/A;N/A;20
0000800;E/2003/111 - ANNEX A11 (TO BE CHANGED IN;20130101;20151231;55852;GKN AEROSPACE SERVICES LTD;N/A;N/A;80
0000801;E/2003/111 - ANNEX A11 (MAY BE LOST 2013;20130101;20151231;55852;GKN AEROSPACE SERVICES LTD;N/A;N/A;80
0000802;MTU 2012-2015 (AMMENDMENT N°1);20130101;20151231;56835;MTU AERO ENGINES GMBH;N/A;N/A;20
0000803;MTU 2011-2015;20130101;20151231;56835;MTU AERO ENGINES GMBH;N/A;N/A;20
0000809;E/2003/111 - ANNEX A5;20130101;20151231;300017;EUROCOPTER GERMANY;N/A;N/A;20
0000804;921-CONTRAT SAFRAN 2010-2014 EUR;20130109;20141231;331011;SNECMA SERVICE;N/A;N/A;20
0000806;920-CONTRAT SAFRAN 2010-2014 USD;20130109;20141231;331037;SNECMA;N/A;N/A;20
0000810;E/2003/111 - ANNEX A5;20130101;20151231;56301;EUROCOPTER ESPANA;N/A;N/A;20
0000811;E/2003/111 - ANNEX A5;20130101;20151231;334007;SOGERMA;N/A;N/A;20
0000812;E/2003/111 - ANNEX A5;20130101;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;20
0000813;E/2003/111 - ANNEX A5;20130101;20151231;300016;EADS GERMANY;N/A;N/A;20
0000814;E/2003/111 - ANNEX A5;20130101;20151231;56845;EADS MAROC AVIATION;N/A;N/A;20
0000815;E/2003/111 - ANNEX A5;20130101;20151231;300054;MBDA;N/A;N/A;20
0000816;E/2003/111 - ANNEX A5;20130101;20151231;332007;EADS FRANCE;N/A;N/A;20
0000817;E/2003/111 - ANNEX A5;20130101;20151231;332041;EADS SPAIN;N/A;N/A;20
0000999;BCA_LISI_2012-2021 [Bucket B]_10Y;20120601;20121231;334018;BCA;N/A;N/A;80
0000818;BCA_LISI_2012-2021 [Bucket B]_10Y;20130101;20131231;334018;BCA;N/A;N/A;20
0000819;MBD VDR 2013 2018;20130301;20181231;331035;MESSIER BUGATTI DOWTY (EX MESSIER);N/A;N/A;20
0001000;E/2003/111 OVERSIZE AIRBUS UK (REPEATER);20130101;20151231;55115;AIRBUS SPARES;N/A;N/A;20
0000820;AFI_LISI_2015_3Y;20121201;20151231;60419;AIRCRAFT FASTENERS INT'L;N/A;N/A;20
0000821;4600004120;20130101;20151231;200004;ALENIA;N/A;N/A;20
0000822;WESCO_LISI_2016_4Y;20130201;20161231;334037;WESCO US;N/A;N/A;20
0000824;ADEPT_LISI_2015_3Y;20130101;20151231;55169;ADEPT FASTENERS;N/A;N/A;20
0000823;MHI_LNA_2015 for Bombardier_3Y;20130101;20151231;60174;MITSUBISHI HEAVY INDUSTRIES AMERICA;N/A;N/A;20
0001001;SAFRAN 2010-2014 USD;20100101;20141231;331056;TECHSPACE;N/A;N/A;20
0000825;E/2003/111 - ANNEX A11;20130101;20151231;55852;GKN AEROSPACE SERVICES LTD;N/A;N/A;20
0000826;E/2003/111 - ANNEX A11 (TO BE CHANGED IN;20130101;20151231;55852;GKN AEROSPACE SERVICES LTD;N/A;N/A;20
0000827;E/2003/111 - ANNEX A11 (MAY BE LOST 2013;20130101;20151231;55852;GKN AEROSPACE SERVICES LTD;N/A;N/A;20
0000828;METRIC 2012 ANNEX;20130101;20151231;331080;EUROCOPTER FRANCE;N/A;N/A;10
0000830;E/2003/111 - KAI USD;20130523;20151231;56629;KOREA AEROSPACE INDUSTRIES LTD;N/A;N/A;20
0000831;E/2003/111 - ANNEX A11 EUR;20130429;20151231;56165;RUAG AEROSPACE STRUCTURES;N/A;N/A;20
0000829;E/2003/111 - KAI EUR;20130523;20151231;56629;KOREA AEROSPACE INDUSTRIES LTD;N/A;N/A;20
0000832;E/2003/111 - ANNEX A11 USD;20130429;20151231;56165;RUAG AEROSPACE STRUCTURES;N/A;N/A;20
0000833;LTA XAC AND LISI - EUR;20130517;20151231;55738;AVIC INTERNATIONAL HOLDING CORP.;N/A;N/A;20
0000834;LTA XAC AND LISI - USD;20130517;20151231;55738;AVIC INTERNATIONAL HOLDING CORP.;N/A;N/A;20
0000835;DASSAULT CONTRACT EXTENSION 2013;20130101;20131231;331006;DASSAULT;N/A;N/A;80
0000836;DASSAULT CONTRACT EXTENSION 2013;20130101;20131231;331006;DASSAULT;N/A;N/A;20
